4 ,171, 85.3246
4 ,175, 85.102
4 ,176, 85.0607
4 ,181, 84.8063
4 ,184, 84.6172
4 ,186, 84.4467
4 ,187, 84.2284
4 ,188, 83.9899
4 ,189, 83.7484
4 ,190, 83.5084
4 ,191, 83.2703
4 ,192, 83.0348
4 ,193, 82.8
4 ,194, 82.5673
4 ,195, 82.4029
4 ,196, 82.3154
4 ,201, 82.0585
4 ,206, 81.8018
4 ,211, 81.545
4 ,216, 81.288
4 ,218, 81.1656
4 ,221, 81.0219
4 ,226, 80.765
4 ,231, 80.5083
4 ,234, 80.3293
4 ,236, 80.242
4 ,241, 79.9853
4 ,246, 79.6335
4 ,247, 79.4126
4 ,248, 79.1712
4 ,249, 78.9335
4 ,250, 78.6934
4 ,251, 78.4618
4 ,252, 78.2278
4 ,253, 77.9992
4 ,254, 77.7669
4 ,255, 77.5963
4 ,256, 77.5035
4 ,261, 77.2471
4 ,266, 76.9889
4 ,271, 76.7332
4 ,276, 76.4774
4 ,281, 76.2217
4 ,284, 76.0427
4 ,285, 76.0061
4 ,286, 75.9472
4 ,291, 75.6914
4 ,296, 75.4356
4 ,301, 75.18
4 ,302, 75.1029
4 ,306, 74.8205
4 ,307, 74.6044
4 ,308, 74.362
4 ,309, 74.1185
4 ,310, 73.8776
4 ,311, 73.6393
4 ,312, 73.402
4 ,313, 73.1684
4 ,314, 72.9371
4 ,315, 72.7378
4 ,316, 72.6311
4 ,321, 72.3741
4 ,326, 72.1166
4 ,331, 71.8596
4 ,336, 71.6029
4 ,339, 71.4242
4 ,341, 71.3366
4 ,346, 71.0796
4 ,351, 70.8227
4 ,356, 70.5659
4 ,361, 70.3091
4 ,366, 69.9569
4 ,367, 69.7427
4 ,368, 69.5053
4 ,369, 69.267
4 ,370, 69.0275
4 ,371, 68.7871
4 ,372, 68.5456
4 ,373, 68.3048
4 ,374, 68.075
4 ,375, 67.9296
4 ,376, 67.8349
4 ,381, 67.5826
4 ,386, 67.3256
4 ,391, 67.0683
4 ,396, 66.8114
4 ,401, 66.5544
4 ,406, 66.2973
4 ,409, 66.1038
4 ,410, 66.0935
4 ,411, 66.0311
4 ,416, 65.7744
4 ,421, 65.5173
4 ,425, 65.3108
4 ,426, 65.1595
4 ,427, 64.9457
4 ,428, 64.7083
4 ,429, 64.4708
4 ,430, 64.2297
4 ,431, 63.9902
4 ,432, 63.7493
4 ,433, 63.5125
4 ,434, 63.2828
4 ,435, 63.098
4 ,436, 62.996
4 ,441, 62.7356
4 ,446, 62.4755
4 ,451, 62.2169
4 ,456, 61.9577
4 ,459, 61.7654
4 ,460, 61.754
4 ,461, 61.6902
4 ,466, 61.4312
4 ,471, 61.1746
4 ,476, 60.9161
4 ,481, 60.6588
4 ,486, 60.3086
4 ,487, 60.0897
4 ,488, 59.8482
4 ,489, 59.6089
4 ,490, 59.3707
4 ,491, 59.1318
4 ,492, 58.8926
4 ,493, 58.6606
4 ,494, 58.4283
4 ,495, 58.2524
4 ,496, 58.1536
5 ,2, 99.9192
5 ,3, 99.854
5 ,6, 99.6061
5 ,7, 99.3606
5 ,8, 99.1105
5 ,9, 98.867
5 ,10, 98.6308
5 ,11, 98.3975
5 ,12, 98.1612
5 ,13, 97.9212
5 ,14, 97.6757
5 ,15, 97.4356
5 ,16, 97.1952
5 ,17, 96.9579
5 ,18, 96.7618
5 ,21, 96.5603
5 ,26, 96.3093
5 ,31, 96.0584
5 ,32, 95.9703
5 ,33, 95.9581
5 ,36, 95.798
5 ,40, 95.5894
5 ,41, 95.5375
5 ,43, 95.4293
5 ,46, 95.277
5 ,51, 95.0261
5 ,56, 94.7752
5 ,61, 94.5243
5 ,66, 94.1839
5 ,67, 93.9741
5 ,68, 93.7342
5 ,69, 93.4942
5 ,70, 93.255
5 ,71, 93.0198
5 ,72, 92.7872
5 ,73, 92.5544
5 ,74, 92.3156
5 ,75, 92.1257
5 ,76, 92.0184
5 ,77, 91.9466
5 ,78, 91.9116
5 ,81, 91.7511
5 ,84, 91.5582
5 ,85, 91.5481
5 ,86, 91.4875
5 ,89, 91.3288
5 ,91, 91.2239
5 ,96, 90.9696
5 ,101, 90.7153
5 ,106, 90.461
5 ,111, 90.2065
5 ,116, 89.9526
5 ,121, 89.6989
5 ,126, 89.3538
5 ,127, 89.1402
5 ,128, 88.8998
5 ,129, 88.661
5 ,130, 88.4214
5 ,131, 88.1828
5 ,132, 87.941
5 ,133, 87.7067
5 ,134, 87.4787
5 ,135, 87.2504
5 ,136, 87.1228
5 ,141, 86.8678
5 ,146, 86.6129
5 ,151, 86.358
5 ,153, 86.2271
5 ,156, 86.0936
5 ,161, 85.8387
5 ,166, 85.5841
5 ,171, 85.3297
5 ,175, 85.107
5 ,176, 85.0658
5 ,181, 84.8114
5 ,184, 84.6225
5 ,186, 84.454
5 ,187, 84.241
5 ,188, 84.0055
5 ,189, 83.7665
5 ,190, 83.5245
5 ,191, 83.2865
5 ,192, 83.053
5 ,193, 82.8185
5 ,194, 82.5824
5 ,195, 82.4145
5 ,196, 82.3233
5 ,201, 82.0665
5 ,206, 81.8097
5 ,211, 81.5529
5 ,216, 81.296
5 ,218, 81.1737
5 ,221, 81.0299
5 ,226, 80.7729
5 ,231, 80.5162
5 ,234, 80.3372
5 ,236, 80.2499
5 ,241, 79.9932
5 ,246, 79.6469
5 ,247, 79.4335
5 ,248, 79.192
5 ,249, 78.9531
5 ,250, 78.7122
5 ,251, 78.4764
5 ,252, 78.2406
5 ,253, 78.0116
5 ,254, 77.7797
5 ,255, 77.6111
5 ,256, 77.5144
5 ,261, 77.258
5 ,266, 76.9998
5 ,271, 76.744
5 ,276, 76.4883
5 ,281, 76.2326
5 ,284, 76.0537
5 ,285, 76.0168
5 ,286, 75.9581
5 ,291, 75.7023
5 ,296, 75.4465
5 ,301, 75.1909
5 ,302, 75.114
5 ,306, 74.8359
5 ,307, 74.6261
5 ,308, 74.3847
5 ,309, 74.1415
5 ,310, 73.9026
5 ,311, 73.6664
5 ,312, 73.4303
5 ,313, 73.1968
5 ,314, 72.9646
5 ,315, 72.7585
5 ,316, 72.6474
5 ,321, 72.3903
5 ,326, 72.1328
5 ,331, 71.8759
5 ,336, 71.6191
5 ,339, 71.4406
5 ,341, 71.3528
5 ,346, 71.0958
5 ,351, 70.839
5 ,356, 70.5822
5 ,361, 70.3254
5 ,366, 69.9784
5 ,367, 69.7702
5 ,368, 69.5337
5 ,369, 69.2941
5 ,370, 69.0509
5 ,371, 68.8105
5 ,372, 68.5673
5 ,373, 68.3296
5 ,374, 68.1008
5 ,375, 67.9513
5 ,376, 67.8579
5 ,381, 67.6056
5 ,386, 67.3483
5 ,391, 67.091
5 ,396, 66.8341
5 ,401, 66.5771
5 ,406, 66.32
5 ,409, 66.1267
5 ,410, 66.1162
5 ,411, 66.0539
5 ,416, 65.7971
5 ,421, 65.5401
5 ,425, 65.3334
5 ,426, 65.1861
5 ,427, 64.9779
5 ,428, 64.7384
5 ,429, 64.5002
5 ,430, 64.2561
5 ,431, 64.0165
5 ,432, 63.7755
5 ,433, 63.5374
5 ,434, 63.3085
5 ,435, 63.1218
5 ,436, 63.02
5 ,441, 62.7596
5 ,446, 62.4996
5 ,451, 62.241
5 ,456, 61.9818
5 ,459, 61.7897
5 ,460, 61.7781
5 ,461, 61.7143
5 ,466, 61.4553
5 ,471, 61.1986
5 ,476, 60.9402
5 ,481, 60.6828
5 ,486, 60.337
5 ,487, 60.1272
5 ,488, 59.8884
5 ,489, 59.65
5 ,490, 59.4095
5 ,491, 59.169
5 ,492, 58.926
5 ,493, 58.6931
